ticker,date,title,url,sentiment
MMM,2006-11-02T08:00:00+00:00,Survivor: Cook Islands - Box Office Prophets,https://news.google.com/rss/articles/CBMijAFBVV95cUxQcWNSVWUxRTNrcXdvSUk2d1BPaS13N0g4ZzY3SzBoX2JZd3RZZU1VbzVvTU9BRkVSNjlvVHlZY1lLcUhuc3hPMWh4QUdOQk93ZWk1OE11bjZraHVqazNDNUlSZlNkNFZwQ1l3OTVHM2t6Ri1ibERNQjM0QTNZTUpRTUdGN25SN2wtZDFROA?oc=5,positive
MMM,2007-03-09T08:00:00+00:00,Healdsburg restaurant has a new chef but its claim to fame remains the same - The Press Democrat,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNQk5UejB3RDJtQlJ0SHhDbjNIeWxJb0RoVURJdlBPcENhUXhSdm9wR0tfYV9SeGVUWlBiQ202VmNZSlRxN2l1SF9Ua1Q0d3dFX2ExcmxkUUNZRlZQQ0V4NldqUkZWNmVlT1JTTEZ5YTFLaUlsX0M4LURLeklYUkJMc0NTLW5jNXFYZWVvR3BJTnIyN1gwMk5WQy1kNEtfWGRjY2VfSG9Sc2JwS19DWmQ4cWVVUFlBV1p1ZjYw?oc=5,negative
MMM,2007-02-27T08:00:00+00:00,"""Flushed Away"": DreamWorks' $100 Million Dump - TMZ",https://news.google.com/rss/articles/CBMifEFVX3lxTE9ka2daQjh4TV9RaGJUdWx1c2NhZm5mbHY5TVhuTEw0SHhub191RGt5YTQwZGpMUVdwWnYzUTI5Q0QxSnQ3eEVqaDkwa0t4R1BUajRRVlZqM0hfczFTb0tPOFJ4TGQtN0V1eUpHVms1Y2RsdHh6d0U3LTAxR2M?oc=5,negative
MMM,2007-02-23T08:00:00+00:00,Lathrop's 'CHAKA' has zest for life and marinades - The Stockton Record,https://news.google.com/rss/articles/CBMikwFBVV95cUxOXzRUTlVoMHlyTFJfcmJ3TzctZ1VndzYwU3EtRDR0RlZtTVhkY2x6X2xXczFRSFJqSXhTLW93LXFqLUN6b25zOFlQeG1sRHNCVVJSZHRZQzc0SEwxOXlYdlNld3cxQmlZZnc4bFhxLUxCUHpiM2dSLXJWdXc1RmgwekFodjZDMmJibUxyRDR6Q0txakU?oc=5,positive
MMM,2007-02-22T08:00:00+00:00,NZ fishermen land colossal squid - BBC,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5LLW9DMlVrWHQ1d2U5cDduWHFKZTltcTlzckZXSm16SGhBd2lEU1Rzd3VXTWtfWlI2azgzZkNnaC00MnFTX0ZnU0xsNTdjQlBLc092a3VSZW5qd3pkQWZTcTlEZ1NKWnVF?oc=5,negative
MMM,2007-02-13T08:00:00+00:00,Shinobido: Tales of the Ninja review - Eurogamer,https://news.google.com/rss/articles/CBMibkFVX3lxTFBvNURDbF9kRW9LU1YxV3I3YXNCZE5wSFY2bnFBcDN2a3RLa1hPb3RHQjZ6ajd2RjRUVi1Ia2hKTlU0TDRRajBMeXoyWnFqRGJDalFmY2MtWGgyeFhiQ0kwd2lMb0toY05wNUFOcEJB?oc=5,positive
MMM,2007-02-08T08:00:00+00:00,"Mmm, sweaty! Women aroused by male scent - NBC News",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9taGtuaVo4M2pfdzZ3TFh0S1JtcW8zMF9IODRBOVJMTElMQXNiTmtacXFXdGdRUzBDV2JaaGx0RnhmelBLM2lqY3dNM1FuY0p30gFYQVVfeXFMUHVFYmJSdUs5aXNBUkR0OVpiM1RUOXJJVExnNjhaVlE4cEdfaUQ1aGIwb2NkSFNpVndhWnZVVlo0cS1aNy1SNndyd013blROM0I5dm56S0tseg?oc=5,positive
MMM,2007-01-22T08:00:00+00:00,Author and Columnist James Carroll to Speak at MMC Rudin Lecture • News & Events - Marymount Manhattan College,https://news.google.com/rss/articles/CBMijAFBVV95cUxObUYxaVh3S012VHZEbGxadUU5Y0RlOFZ4cThyY3RybjhtLUl6Wk5rTW9zUkh0TnhrS2I1Um40OUJOYWcwNTY5d0lUSkVTTEFjd2x5TXZzeExiNnh3SFFoSXlVdDdRUVd2S05sYlVBS1dRV2RjRThoZV9JR3dsZXg3dmxxWGh3RFZkMzFucg?oc=5,positive
MMM,2007-05-21T07:00:00+00:00,Dear Diary (Published 2007) - The New York Times,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1DS3JWTGo1Tko4NERXeXZvOXpnVllqeHFlRnlpdWF5b0R4YjczQTRoUWxBV1UzY2otSFhpUGhKNUk4RUE5UHdXTnVOZ0JSaGoxamJ4UWZybmlmN3gzczJHWUtKdG9mM3c?oc=5,positive
MMM,2007-05-07T07:00:00+00:00,"Taking Violence to a New, Technological Absurdity (Published 2007) - The New York Times",https://news.google.com/rss/articles/CBMiaEFVX3lxTFB2NVFvejhKQTZ5UG9Wd0V2bVQ4Skd3cnZzOUR2VkVUTEN5ZmwtNG9kUy1SbUVGcVBHMnlSUWc5OHp6c002Y0dUeDd4OUFOMXNTR1QyRlBQWDBBcGpManB2V040SnB4SG9m?oc=5,negative
MMM,2007-05-01T07:00:00+00:00,New processes and players in the nitrogen cycle: the microbial ecology of anaerobic and archaeal ammonia oxidation - Nature,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9udmVSV1RWV294c2gwaEVQMjNqWGtwazNxYW1wUW9uaEpzYmZoQktQMzVHcVd4a1ptVldJdlhSNENJdTdLcEFKcTF5WnhpZS1DMmdDRg?oc=5,positive
MMM,2007-04-25T07:00:00+00:00,Mavrodi Convicted of Fraud in MMM Trial - The Moscow Times,https://news.google.com/rss/articles/CBMihAFBVV95cUxPcXJQcE90VXQxXzFKUGFuUWlEYXF2RVB6dkFyUERZSnl2N3FFQ2Zwakw3ckxWMFYtWmFqTXFaYU9QN1lvNV9jZzlBa1BRRUJ5RUpLbDFqYTZiR0ZST3BxalplZnRNQTlMLTV6RkFiNkNkUndVUkZyNXgzYzhKSjFfdk4zUW0?oc=5,negative
MMM,2007-04-12T07:00:00+00:00,Sam’s Armenian Bakery ~ Glendale - L.A. Taco,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBuSzc3OVdkWVNYdGROaVV0WHFpLU1oYXgwX09PZThGeUVQSmFMV0RVNVpqTkpKOHU0SnVveEtOeDJHWGpONGRQdlZEY2F5eVliNUtRbVVwamZwS19E?oc=5,positive
MMM,2007-08-27T07:00:00+00:00,MMC Welcomes 14 New Faculty Members • News & Events - Marymount Manhattan College,https://news.google.com/rss/articles/CBMieEFVX3lxTFBMeWdsTWxjRjY0WlhfUGdKRnRYbmg1MEhrWGpUaXJKYXdUT0d2X3diZjM2WXozSk1JUHI5ODU0VElkZ0h1b2JiNFgtOFpBRFk1ZmQ0RlVROUN6M20wdDljMUtrTkYwUGRmYlFIZlZNY2ZvZjViTGxlcA?oc=5,positive
MMM,2007-08-20T07:00:00+00:00,LIVEBLOG/LIMA: The wrong time to eat ceviche - New York Post,https://news.google.com/rss/articles/CBMifkFVX3lxTE1hUG13a1JDNzZmcWRiM0JZVUJkVERhby1DakJJODEzWENrSkJ5WE9WanMzczM5WUFac1RGTkVPT2pSeEJ1N09rMGpOVVdpa3YxRW15QnNJYmExWjdHMmljMFNhU0phckppbEFpR1Z3aVVfenRkajJyTWlqZTdhdw?oc=5,negative
MMM,2007-08-14T07:00:00+00:00,Tabloid Hell: Alex Turner hearts Lily Allen? - NME,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9SMWdrb2pSX01JLU9zUVAySkx1NVRHTWdUTEp3WFBUZGFVa256ZlJOVGZNcWp3dVBacGZYZlNsM2pmdlNmOE1sSTh4MFhCZms1SFY5MEp2eE9zMFFqWktnQTc0b3NQUQ?oc=5,negative
MMM,2007-08-01T07:00:00+00:00,Exforge 5/160 - Medical Marketing and Media,https://news.google.com/rss/articles/CBMieEFVX3lxTE5xNDByNmw2Yl83cUV0ZjM2T2F1YWFtUFh1TS05cG1iQUFybjZRa1dxUU9LQk5LcXB0a25UaXp3RzJFcUJhYmRmSkUtTkcwXzBCenREZ1BGa3RBY0dQNV9rcTlOYmJZMzFrbHM4Vk93R1k4UmxvSW45VQ?oc=5,negative
MMM,2007-07-30T07:00:00+00:00,''Simpsons Movie'' shatters records - Entertainment Weekly,https://news.google.com/rss/articles/CBMidEFVX3lxTFBybEc4VUUtU3BqbEpCV1FOQV9TdHR1V2o4ZnFxcGJqTFJzeldJcWRVRGRoVDB2eFhOX1V3QnJpemU1MWJqSHoyX1UwUVg0TGhmc3RCRnM0YXE2VDE5aE1mZkVmMm1OQmtacEgyX1lDT0lPY2Ft?oc=5,negative
MMM,2007-07-25T07:00:00+00:00,Mmm... pi - Nature,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1ROUlqaUdCem1uOXFmVm5udV94eWtTWEI2a1BWSE8zVlRKbWRHRUJhcEFlZVVsT3RrSE5Fa0RoRWoyNmFfeWZSS2JhLUxUd1dh?oc=5,positive
MMM,2007-07-23T07:00:00+00:00,Mirapex campaign gets kick from research - Medical Marketing and Media,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQY2w0bkhFUXhmcTVDX2lucG5SUS1aTkxNanJCVGtBUjBFWmJVWmpmVmxNX2E5TlpWSGJCSnJmMU1VTEVLSXdxRnZSVHBJVllBUlN5N3JBM2F4MFZ6ZDN5WHRUUW15czl1bXREZFdRNEpGa3pxaDNGaE1scFM0T3ZSZUU2OWtXNkZv?oc=5,negative
MMM,2007-07-20T07:00:00+00:00,"Mmm, rodents! China feasts on rat infestation - NBC News",https://news.google.com/rss/articles/CBMiUEFVX3lxTFB0Y3ZKTVV2SzFrTjhzeC02XzVmNzNORVBqZG02a1VXNlFIYVJyX3JJeHRZal9oS0xCSXNBMV9iaHZ3cWFXWXFkdkpDYTVFMVQw0gFYQVVfeXFMUEtNQVplZTVMaVNROHZOSzBlNnJKNXlCZ1dNVlREUzdidEVmUkhOblRfWkhyMFJUMUx2V3h5bjJSeTJzUVIzRlkyVWNJVkk2bTRob2JOc2xLWA?oc=5,negative
MMM,2007-07-13T07:00:00+00:00,"Mmm, mobile: ‘Simpsons’ goes cellular - NBC News",https://news.google.com/rss/articles/CBMiUEFVX3lxTFB4UldoTmkxVl9yQjB3N1Z3VHdwaUtfakttOUFYalYxOFNpYnBQMl9IZlJobDlza1ZnaEVISEFzNG9DUkg5QzdIYTVZY0hBdXFt0gFYQVVfeXFMT01QcDl6N3kyZ0NHWGw1WGxJRzhSSkU5QVAxX0FrLTg3ZGdyeEp4c1pxZmJLVG0xc1Y2d1JJUWZYckJ1N0NWWkZFWWk2bnRjMlJtd1FKdk1pWA?oc=5,negative
MMM,2007-07-12T07:00:00+00:00,RESTAURANT REVIEW: Lucille’s BBQ? so-so; Lucille’s biscuits? MMM - Orange County Register,https://news.google.com/rss/articles/CBMingFBVV95cUxNaEsyN0VNTTZOOXNnV1NNelNpLVp2T1p6ZGNxbktROVlxRE1LX1A2Vm1sU1Y0M3FIWXVQMlJUQmRBV0dlQ093UlpaeVhqeVUzczhaT0x6Y2RpbTE2WXk5QVNTRkszdld6dFMteXA5SkNRM1BqOXQ5Z3ZYOXJBMEhiWkpYMjFTa1hoM01uS3JHMU92cEVpS1JIN0pkSHJYZ9IBowFBVV95cUxQVnBQZHZJdkMySjdMN2xxeDRqXzlyWmdOR25xNXRWeEMyWkxLMEN4N1Y3MkVDaldMWU90VXpCUlJ4RGZSX0o3U1JIdFVuLVVqWDJmSEctQUVPTExKMVBTXy1yenRJQU9ENmxEN3JRcFVEdnI4Z0NTeEdGX29iRFc1eU1qOGlIbHltNVZubzVRSHJBVjhwVHUtWG5mNi0xV2FDY01B?oc=5,negative
MMM,2007-12-20T08:00:00+00:00,"What a contest! - Thursday | December 20, 2007 - Jamaica Gleaner",https://news.google.com/rss/articles/CBMibEFVX3lxTE9uS0lGTk9BN0FOVXRWNUFzWTNNdUNEcUxpN1lHTkxoa25NUnhERjJKdnJ0aUU3eklkQmpvblpNSW1wOEJmZHgwUThmUmZtdU9KVTB2c1Z1ZWNZZkhLd2lXQzFSdmI5RTBjMW9mdg?oc=5,positive
MMM,2007-12-05T08:00:00+00:00,Pomegranates: A Fruitful Trade - Time Magazine,https://news.google.com/rss/articles/CBMicEFVX3lxTFA0RXVXdHZCRk5NdG05SnRGdHpiMnBwTkV3X1l6RTBlUVBqNnpyMG5ZeTFKZkdUZlRldXZieG5iTUoybGxBVlhDVHZGQWZfYWRma1BZc3haYjQtZjdsV1NwUWEzc25lQU1nSjd1eVpxUjU?oc=5,positive
MMM,2007-11-27T08:00:00+00:00,Symbicort 160/4.5 - Medical Marketing and Media,https://news.google.com/rss/articles/CBMifkFVX3lxTE90bHlybVVXODE2cE1pemZaclJLMHF5LUxRQTU3alhjRUxMWlBnWFhDOGJoTzFiUTRtNkdCYnEzYUE0RU9HZHpBckozbDE3MmNCNmtjZDRjcjhPRlBqS2dWRUNPTlVZeDJYdEJ1YTU3b0h1YldtVHBVZV9lZzdMdw?oc=5,negative
MMM,2007-11-02T07:00:00+00:00,Pocono Brewing Company: Mmm ... beer - Pocono Record,https://news.google.com/rss/articles/CBMipwFBVV95cUxNMFlTb0VNMFRBRmlPQndmaFNZVm1vcm1odkVpS0ZXVURxdHJvX2ZuQW5sNjYwM1gtRzZWemVmTFg0ZXZvQzBBTjA1SWpDb0xObHQ3TUM3NnpaS29RTF90OHVnNVBJUXUxWmxuZDh3RFhkbzcydTBnenVjYUdGeldXUTlGXzMzeUhWbXVpZW1YSFk3SXRDc21lWS1WTzRlT1J3X2s2OHRSRQ?oc=5,positive
MMM,2007-11-02T07:00:00+00:00,OCD: Angel's Pee Pee Demon - IGN,https://news.google.com/rss/articles/CBMickFVX3lxTE1aNjZ3dFpseGhwdVlmOV90NC04SF9ja2dSZS12YnhSV01lME1uVDllQ1djZXJta0FUYzh5dlh3OTFXUDlrX1pzXy1xbDJZa0hsR3d3UnNoeTQ2WTJIb2pGdm55U0JiV294a3hiMzJyOVVwUQ?oc=5,negative
MMM,2007-10-23T07:00:00+00:00,What's for Lunch? Hot Dog Stand outside the British Museum - Londonist,https://news.google.com/rss/articles/CBMiXEFVX3lxTE44TnRSOWVXc3ItUDJheWZSRlNITkxzZmtsTTA1TXUwMTMxSG1SbEVOLWNzMG8yUll1OTRiZktiSDhqZFo5WE9oLWNmdWhyLUc4X2QyNFJURkxqbFl5?oc=5,negative
MMM,2007-10-20T07:00:00+00:00,JK Rowling outs Dumbledore as gay - BBC,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRaEM1U0dacmdvMjNtNE1oeUZjYlc3RDFIU3h5Wk9nSXAzbHVLM0c3eE1xLWI4ZHN6cjJ6XzVldzVmRGxGUnFuSE50cUxJdTQ?oc=5,negative
MMM,2008-03-30T07:00:00+00:00,New! About me: Timothy Fidler - The Jerusalem Post,https://news.google.com/rss/articles/CBMiakFVX3lxTFBuOFRjcTBVYmpJRm9jd21BNHJmQWpQQklDT015Q243aEc1MEZ3cExNOTB4LWpFMnQ3S1dpY2VqZjQwS19PRUdyT2ZPNl9LQlhRTW82ek80aE45VDJsdUdPMXdGeWZIWGx1aXc?oc=5,positive
MMM,2008-03-11T07:00:00+00:00,Kellogg team wins battle in elite War Game test - Kellogg School of Management,https://news.google.com/rss/articles/CBMigAFBVV95cUxPSjdDNjRYcFltVUVSMTB1UjI3R1dhRV96amxrY2NMQ1FSaE92NFBBUGN4UU04aldIdmxxRS1wek54b0xySzZicFh1SlNoNVdwR0o0YU82Y1dwTHluS0tLSUI4NVp6LVN4djhwVFJyb3hISXVNV1l3U0tfb1VfWWE4Zg?oc=5,positive
MMM,2008-03-04T18:43:56+00:00,Action - packed events of January - behindwoods.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxQU3pOV1NKcjdDVkZWVWRSWW5MdmFMQlpaNTZUR3FjZ09vN0kxWllOUFRTOWR2eFRIQkZtRXdrT2duX3pIWkxsQnh2UWNHQmtlenBvX3pxSjZIZDlBdmZPSFI1QXZ1NkRCek5raXhXNDBCdTFlVnZWbUpveVRjYm1kN2VIVFhYZ1VPcXRFVWpQWQ?oc=5,positive
MMM,2008-02-28T08:00:00+00:00,2008 President’s Medal Gala to Honor Best-Selling Author Dr. Jana Klauer • News & Events - Marymount Manhattan College,https://news.google.com/rss/articles/CBMiigFBVV95cUxPNmF1MnZ6OUI0V25oZXJoRWtFbF8yX0E4RnZjc0dKRmRBT0lFZmlWX2tWeGpFT3E2aWxHbnZMcHdySjNULWdFSUR1ZEJDdmwzTEtNanlLSnEzdDVETlA4THU2U1VaUFJIdUdkeDFPQ3ZFS1hRaHlYaGI2aDliVlF5RE9vZElyRnJNNXc?oc=5,positive
MMM,2008-01-28T08:00:00+00:00,"Celebrity Real Estate Wrap: Village's New Freak, Boss's Bud Finds Religion, More - Curbed NY",https://news.google.com/rss/articles/CBMipAFBVV95cUxOcW9xRWNvT1g0SEFrTk4ydTVwaUdXS3gxYjBiTFd1eF84YmlOengyZV81TnVhUG1CVXZycHV4OWt6YUtYMk44Z082R1JtanM5QWtORmNPZGVsNERBRnNaRVlCRnVHbHNHSVNkTFFiNUtLWDBtRmJwT0QtRWwtbTJrMjgxa2JybU94U3ZtcHhMX0JYaS12UjRLTXBJclc4d21pNlYwbQ?oc=5,positive
MMM,2008-01-24T08:00:00+00:00,"Merck/Schering-Plough launch newspaper ads, take down Vytorin TV - Medical Marketing and Media",https://news.google.com/rss/articles/CBMipwFBVV95cUxPcTk0c3JNWVc0aGlZTFJ4Nm5EcHJOUktUNjk2RWt6QlUtb19VZjExWEtqRzVaTmJxaE5BMWNwODNyRWdNbmI3WW0zUnZpay10dG1EWllMV0RibC1VM0djdV82S1NEUHpWdU9XT2VMUHdNWGtadlBtemZCRENvclkzTTZrbkJZSW9BQ3ZDZXVCbHdQdE92bFBLSU1OSlkxS0hJR2FUTjIxYw?oc=5,negative
MMM,2008-01-18T08:00:00+00:00,Wii Chess Anyone? - Nintendo Life,https://news.google.com/rss/articles/CBMiakFVX3lxTE5RVUZVUGpEQXJiYjAzbVFUOUFjUU1YMmFfVWNEM3c4bThSX0hoVEQ1MVRQLUM5T3dEQzhKbWw5WFVHY0hkS251UjlyQ01IU3dUdDZOZ1REak55RW9nX0pYUTBLWlRTbGF6akE?oc=5,negative
MMM,2008-06-14T07:00:00+00:00,Congrats Class of 2008! Soup for the graduate's soul - Foster's Daily Democrat,https://news.google.com/rss/articles/CBMingFBVV95cUxQQXBmckRvNVM1TUg2Tnd4RG1vcG1Kb1BhRHhQUkV2QUZ2THBPeFN0eUVZZEVteTdrbWFKVmY5ZnlXN2k5SXNZcG4tVjVGRkNtVFFtR1MtNU56X1R0N1pKYXM1dXZXc2JhdnV0ejF5R1FGVTZYaXo4SzQ2MXY3UVdvdUlWVlAxaWFXMmhpaWtGSGtRbjJ0R2hDdGdzeG91UQ?oc=5,positive
MMM,2008-05-24T07:00:00+00:00,Guilty Pleasure: Crash Test Dummies – God Shuffled His Feet - Consequence of Sound,https://news.google.com/rss/articles/CBMidkFVX3lxTE5pcU1id3IzcFRpTFotN3g4OWQ5TkNibHpTaVlpWTdmaUxOU1M4ZFhYaGZ0RmdOQUIxREdsbGJZYW9lZGU3Vi1sYm5QWk1xNURvNXYybGt3eTJZaEJ3blNUVFk3X3FxcW9zUmk0TGFocUVJaUUyYmc?oc=5,negative
MMM,2008-05-07T07:00:00+00:00,Norfolk - Entertainment - Michael Clark: The Stravinsky Project - BBC,https://news.google.com/rss/articles/CBMinwFBVV95cUxOQWdGMFdZWi1DTm5yOWVqNnhuM0hHSDRPbzBoMEdldE1IRVBDZW9uWi1RM1ZjdF9HdDVVdEhrSzhCRFlZVFlMVmUwM09GVjNFc2VuNkw3RmNyMjZhaFUydVlfVXJJUy03dkxFMEdMRUhpSmR1WDM4U1VTWllXUzUzS0w5YS1ydzhFWW02NnptZVpocGRwb2ZGY1Y1V0NSUjQ?oc=5,positive
MMM,2008-05-06T07:00:00+00:00,"Taste Test: Dried Sardines, Eel Spines, And Dried Squid - The Takeout",https://news.google.com/rss/articles/CBMilgFBVV95cUxOY3Jxc1o3LXp1cWw2VlJrZURvVzdqT0NyUVdITV9JdmltTWpDSFhlZ3lrcFM4Uk9TVVBTQVVCVjh2VHBfYXo5ZTNsREFoS2dQdlMwX1otVVBTazRhcFlxazJSZnBDSVplOHhfMU91RDczTEVYXzM4TkpXeHRBWFU5bWpHbmVBU1gyMW5MODlsTG5yQzZDbXc?oc=5,negative
MMM,2008-04-15T07:00:00+00:00,World's largest Barbeque Party - DOGO News,https://news.google.com/rss/articles/CBMic0FVX3lxTE51YmMtMjEwMklFcnBLNG1UZ25yN2theG9PeHRUNmJYQUtWVkx6T3l6VVNlRnBPOE1DSVoxLWg1dURWMUpqVlFQNE1jclQ2QUg1U2p5LV9pRHA1eXF4SkZuUWdSakRsY2pXZnhXcU9vUkpZRlE?oc=5,positive
MMM,2008-04-07T07:00:00+00:00,"Derrick Rose's diet sounds delicious, inadvisable - Yahoo Sports",https://news.google.com/rss/articles/CBMiogFBVV95cUxOaG1laHRwRHFLVEN0bno2VEE0LXd2cmI0QThSeWNXZ0xrODFySkJCcGNuWWlxY1dETUNLZUUxMGFVNWJJUm5wMGx6TjdwYnE1a2xCcVVfZGRIZmhpYkQ4Ujd5WGhCSEZQZjIxeTAxTE4xMEt2aS05bGp5dXhJMVo5SE1oN09xSG1OWHB3cjNQUU1fTEhySHhPaVlJQjNscWFRQ1E?oc=5,positive
MMM,2008-04-03T07:00:00+00:00,"Warhammer 40,000: Dawn of War - Soulstorm review - Eurogamer",https://news.google.com/rss/articles/CBMie0FVX3lxTFBoZU1JeXJJdFpEY1Jocy1ud2MtNy1odVhlNG5rM2J6cG5hR00taGZfWnB2cm95S2JNbnZCd3NiZjRjc2ZGSERQQVJkLUVxNnpxdmh2OC13OHkxYk8xMi1DejgyQjV1QnQzOWUtOHRzTkJRT0hJMFEzMG1YOA?oc=5,positive
MMM,2008-09-30T07:00:00+00:00,"AUTOFILE: 2008 BMW M3: Mmm, good: BMW's M3 is close to perfect - Autoweek",https://news.google.com/rss/articles/CBMimAFBVV95cUxNQkczS3RGamFUY1RLQi00RktnRnBZUDljdHZPOHNmY25GaEFGXzVNRUZoY3hIN2liNjVHa3F0TGY5Mkxlb1d2MTRQRmpaOFhJR3B6THlTSUstVjE4cVdQLVVLR3N5X0dTa1dSS2tVeFhUOXZoZEc1TzJLQTB5YW9xbEZpUF95cTM5YTltQk1YWG5PY3NUMkR2MA?oc=5,positive
MMM,2008-09-18T07:00:00+00:00,Accuracy of CT Colonography for Detection of Large Adenomas and Cancers - NEJM,https://news.google.com/rss/articles/CBMiYEFVX3lxTE56cnZzNUFtUzd1UEtabl9wUXdzU2ZWM2tlUUh5NFVsNmNpU0lQVGN0UHpaUm9JN1ZZVDU2SjFhVExZbzEzTm9yalc1Z1JpNXFoNmM2S2JOajA0dVpQTVB2bw?oc=5,positive
